article,rev_id
M. Mallesh Babu,1245825172
Baij Nath Rawat,1240904237
Bathula Balaramakrishna,1232500619
Nimuben Bambhaniya,1238049866
Bandaru Satyananda Rao,1232500347
Haris Beeran,1249841462
Mohit Beniwal,1244482122
Bharat Bhushan Mandal,1240433792
T. G. Bharath,1245214535
Arun Bharti,1235596015
Bommidi Narayana Nayakar,1232500872
Sunil Bose,1241961199
Satpal Brahamchari,1246694309
Chadalavada Aravinda Babu,1246386346
Chamala Kiran Kumar Reddy,1244286661
Chirri Balaraju,1232091907
Lumbaram Choudhary,1245818465
Shambhavi Choudhary,1246349324
Malaiyarasan D,1246672381
Anup Dhotre,1236240854
Bachhav Shobha Dinesh,1249874760
Dineshbhai Makwana,1241441616
Yanamala Divya,1235673745
Gajraj Bahadur Nagar,1242240347
P. Geetha Jeevan,1249542355
Giddi Satyanarayana,1241442047
Mamidi Govinda Rao,1232660773
Nalini Gupta,1238540411
Hansraj Meena,1240917492
Inturi Nageswara Rao,1239236334
Haji Iqbal,1244248047
Tajimul Islam,1243274616
Rajpalsinh Jadav,1238047054
Manish Jaiswal,1240428350
Nimmaka Jaya Krishna,1241309246
Hemant Joshi (politician),1238047760
Kagitha Krishna Prasad,1232660835
Kalidindi Suryana Naga Sanyasi Raju,1232659904
Malwinder Singh Kang,1241560614
Mahesh Kashyap,1237816427
Sarabjeet Singh Khalsa,1236727642
C. Krishnamurali,1230949310
Sundarapu Vijay Kumar,1232658136
Lal Mohan Gupta,1241559866
Lalmuanpuia Punte,1249552533
Shreyas. M. Patel,1245989282
M. V. Nikesh Kumar,1247449899
M.S. Tharanivendhan,1248190926
Maddipati Venkata Raju,1232659961
Rajnikant Maheshwari,1240427204
Naba Charan Majhi,1244007593
Madduluri Malakondaiah Yadav,1246270275
Harsh Malhotra,1239167371
Mandipalli Ramprasad Reddy,1245717814
Manna Lal Rawat,1238076710
G. V. Markandayan,1249683539
V. S. Matheswaran,1232663282
Mirza Rahmat Baig,1250597297
Muppidi Venkateswara Rao,1235989081
Kondru Murali Mohan,1240256587
Bhaskar Bhagare,1244283795
S. Murugesan (DMK politician),1230954821
Bhojraj Nag,1232500927
Lokam Naga Madhavi,1232662322
G Kumar Naik,1243128389
Chalavadi Narayanaswamy,1241004899
Jyothula Nehru,1232661745
P. P. Suneer,1244788344
S. Palani Nadar,1230949238
Pradeep Kumar Panigrahy,1238063699
Pantham Venkateswara Rao,1241561946
Anamika Singh Patel,1250228285
Umeshbhai Patel,1241591050
Dharmaraju Patsamatla,1248644798
Lakho Phulani,1243484978
Satyanarayana Pithani,1248295135
Ram Chandra Poudyal,1247962023
K E Prakash,1232661856
Radha Krishnayya Badeti,1232662862
Anitha R. Radhakrishnan,1230951586
E. Raja,1230950406
Kadambur Raju,1230950894
Matsyarasa Visweswara Raju,1232662468
Ram Tirath Singhal,1240429624
Kurugondla Ramakrishna,1230863495
Baggu Ramanamurthy,1249860352
Burla Ramanjaneyulu,1232500861
Ramasahayam Raghuram Reddy,1244286802
R. V. Sujay Krishna Ranga Rao,1230872362
Nadukuditi Eswara Rao,1239541448
Palla Srinivasa Rao,1246829948
Radheshyam Rathiya,1237817149
Nagendra Singh Rathore,1250244997
Koona Ravi Kumar,1249860212
Dagumati Venkata Krishna Reddy,1239218290
Talk:Chamala Kiran Kumar Reddy,1245355032
R. Sachithanantham,1232662973
Tokhan Sahu,1242025964
Y. Sai Prasad Reddy,1236472677
Gummadi Sandhya Rani,1239275784
Rajkumar Sangwan,1248951493
Sanjeev Kumar Singh (politician),1242235717
Varupula Satyaprabha,1232663181
Bandaru Satyanarayana Murthy,1239207188
Virendra Pratap Shahi,1242975657
Shailendra Pratap Singh,1238082218
Gondu Shankar,1232321936
Alok Sharma (Indian politician),1248994009
Manju Sharma (politician),1232659274
Mukesh Sharma (BJP politician),1245508040
Krishna Devi Shivshanker,1232095602
M. C. Shunmugaiah,1230951033
Silpa Chakrapani Reddy,1239231148
Chaudhary Rishipal Singh,1241441147
Angad Singh (BJP politician),1241477061
Devendra Pratap Singh (UP politician),1247361412
Dharmendra Singh (politician),1244482185
Madhvendra Pratap Singh,1249868085
Rajesh Kumar Singh (politician),1241562397
Santosh Singh (politician),1241589874
Gouthu Sireesha,1237922764
Roshan Kumar Songa,1238710746
Rajagopal Sreeram,1232662873
Kondapalli Srinivas,1238359601
Datla Subbaraju,1241441440
Anita Subhadarshini,1238063554
Bharatbhai Sutariya,1237817306
Urmila Thakur (politician),1238407722
Chetti Thanuja Rani,1242318759
Thangam Thennarasu,1248598184
Jagadeeswari Thoyaka,1232659887
T. Sadhan Tirumalaikumar,1230949473
Vamsi Krishna Gaddam,1246494673
Vamsi Krishna Srinivasa,1241967765
Vanamadi Venkateswara Rao,1241591107
Deva Varaprasad,1242674101
Varla Kumar Raja,1249322042
Vegesana Narendra Varma Raju,1232721658
Bonela Vijaya Chandra,1250235413
Nelavala Vijayasree,1232660538
Aditya Yadav,1240519421
Satya Kumar Yadav,1245797987
Yogeshwar Jha,1232991785
Dahlan Abdullah,1244191166
Burhan Abdurahman,1099307042
Rais Abin,1233396441
Achmadi Hadisoemarto,1230368008
Aji Raden Sayid Mohammad,1243385610
Ali Algadri,1229864427
Bustanil Arifin,1244189449
Wiranto Arismunandar,1229389001
Ahmad Azhary,1247255923
Antasari Azhar,1230187180
Kuryana Azis,1226762864
B.M. Diah,1233396798
Basyir Bachtiar,1244191276
Abu Bakar (Indonesian politician),1220128786
Fachrul Baraqbah,1230186154
Faisal Basri,1245337842
Novel Baswedan,1230187783
Mustofa Bisri,1248519130
Bonifasius Belawan Geh,1163823822
Dewa Cawu,1204553323
Constant Karma,1182379636
Omar Dhani,1242263585
Daryatmo,1237210638
Djumhana Wiriaatmadja,1244191081
Alue Dohong,1211229924
Ernest Douwes Dekker,1245602082
Rustam Effendi,1221012165
Rahmah el Yunusiyah,1243367073
Abdul Malik Fadjar,1185931368
Yairus Gwijangge,1101922982
Zukhriatul Hafizah Muhammad,1246427809
Nurdin Halid,1229864764
Syarif Hamid II of Pontianak,1232553110
Syarwan Hamid,1250089994
Hanum Salsabiela Rais,1242477833
Mulfachri Harahap,1173129522
Hasan Basry,1230187134
Albert Hasibuan,1188677120
Anang Hermansyah,1227409823
Romi Herton,1223610630
Hilman Djajadiningrat,1218245739
Helmud Hontong,1236990274
Ida Bagus Putra Manuaba,1180947411
Rasimah Ismail,1136661447
Jafar Nainggolan,1176056235
Jihan Nurlela,1248803637
Herman Johannes,1246107257
John Djopari,1244191286
S. Kabo,1162201378
Zulkarnain Karim,1106838661
Bambang Kesowo,1247638929
Ade Komarudin,1249078383
Bahlil Lahadalia,1248586895
Liem Koen Hian,1243862673
Ichsan Loulembah,1244189018
Jialyka Maharani,1244189021
Andi Alfian Mallarangeng,1222273992
Ben Mang Reng Say,1222143636
Gatot Mangkoepradja,1237282516
Abdul Latif Daeng Masikki,1244188283
Adjie Massaid,1232167137
Alimuddin Daeng Matiro,1244188286
Paulus Moa,1244188289
Mohamad Isa,1246684642
Herman Monim,1244191284
Burhan Muhammad,1245143844
Farouk Muhammad,1230185673
Ali Masykur Musa,1150921469
Hasyim Muzadi,1226956542
Abi Kusno Nachran,1222220837
Rustam Effendy Nainggolan,1136442271
Muhammad Nazar,1172574886
Ngitung,1213829054
Oetomo Ramelan,1250147133
Ramses Ohee,1186039754
Panusunan Pasaribu,1130611672
Julian Aldrin Pasha,1139718514
Johan Bernard Abraham Fortunatus Mayor Polak,1246863379
Prijono,1250603537
Anthony Winza Probowo,1236900663
Tedjo Edhy Purdijatno,1230185200
Rachel Maryam,1249335636
Zuiyen Rais,1122138994
Rosan Roeslani,1250627043
Maya Rumantir,1244189029
Ryamizard Ryacudu,1244189678
Yudas Sabaggalet,1230185959
Saleh Manaf,1242621031
Bambang Santoso,1232733877
Sudi Silalahi,1233394585
W. T. P. Simarmata,1244188591
Mahadi Sinambela,1161081271
Soegiono,1177095868
Soemarno Sosroatmodjo,1193347271
I Gusti Gde Subamia,1243060743
Juwono Sudarsono,1244189690
Sarifuddin Sudding,1249487755
Sukarni,1170942335
Sukmawati Sukarnoputri,1249855295
Sukiman (regent),1226765087
Ibnu Sutowo,1233388786
Charles Tambu,1229301303
Angela Tanoesoedibjo,1249398654
Jan Engelbert Tatengkeng,1229394574
Tengku Mansur,1240483620
Frans Tutuhatunewa,1242513025
A. Wahab,1213828687
Abdul Wahid (politician),1228648982
Putri Kus Wisnu Wardani,1244918775
John Wattilete,1232251257
Yansen Tipa Padan,1186832772
Z. A. Ahmad,1228068255
Abbas Ali Akhtari,1228962136
Alireza Abbasi (politician),1227274084
Ali Agha-Mohammadi,1112736369
Aghapour Alishahi,1238541366
Shahrbanou Amani,1244275789
Mohammad Ali Asfanani,1101619032
Mahdi Asgari,1239784337
Ebrahim Bahmani,1244442530
Mojtaba Bakhshipour,1218315840
Mousa Chegini,1064387673
Mahmudali Chehregani,1236346239
Habibollah Dahmardeh,1227612495
Mohammad Damadi,1171987694
Nasr al-Din (Yunnan),1250262217
Esfandiar Ekhtiyari,1226146427
Naeimeh Eshraghi,1146728728
Roozbeh Farahanipour,1247711258
Farshad Ebrahimpour Nourabadi,1242193732
Sohrab Gilani,1228960968
Ali Golmoradi,1245508009
Fereidon Hasanvand,1158423087
Seyed Zia Hashemi,1247034190
Hassan Shariati Niyasar,1228962191
Heshmatollah Falahatpishe,1238872164
Holaku Rambod,1189207647
Amir Hossein Jahanshahi,1246624147
Jalal ed-Din Amir Chakhmaq Shami,1177350731
Yadollah Javani,1200779504
Hamid Kahram,1242136780
Mohammad Reza Kalaei,1177464158
Alireza Kazemi,1244126349
Hedayatollah Khademi,1215901996
Mohammad Khamenei,1238504252
Kazem Khavazi,1242362206
Ensieh Khazali,1239744485
Mehrdad Khonsari,1178544186
Mohammad-Hossein Khoshvaght,1233276732
Meysam Latifi,1246324232
Hadi Manafi,1224472112
Ebrahim Matinian,1228961023
Seyed Mostafa Mir-Shafiei,1169176621
Ahmad Ali Moghimi,1215077290
Mohammad Ashouri Taziani,1175865575
Mohammad Faghie,1228547380
Mohammad Hadi Nejad Hosseinian,1245674858
Mohammad Kabiri,1241927237
Mohammad Reza Mokhber Dezfouli,1177725642
Mohammad Saleh Meftah,1228547386
Mohammad Shahcheraghi,1228962213
Mohammad-Hadi Abdekhodaei,1225314849
Mohammad Mojabi,1128281165
Mohammad Mokhber,1248412421
Mostafa Mesbahzadeh,1232632604
Rasoul Movahedian,1140683216
Majid Naseri Nejad,1228961030
Ali Mohammad Noorian,1158807810
Ali Noorzad (politician),1203575507
Ghodratollah Norouzi,1189153523
Reza Nouri,1247253858
Qasem Saedi,1228961037
Safdar Rahmat Abadi,1220293743
Valiollah Rostaminejad,905601335
Shahabeddin Tabatabaei,1226059368
Hassan Shojaei Aliabadi,1234712624
Soleiman Khan Meykadeh,1225810430
Husayn Thabit,1237255469
Ahmad Toyserkani Ravari,1247958597
Ali Asghar Yousefnejad,1175865465
Moussa Zargar,1177255264
Abd al-Aziz al-Badri,1244698603
Abd al-Ilah,1250573208
Abd-Allah ibn Aamir Hadhrami,1171600163
Ahmed Abdul-Ghafur,1210659335
Abdulsalam Abdullah,1190495892
Mazin Abu Kalal,1097880283
Ahmed Taha Abu Ragheef,1243688277
Akeel Al Saffar,1220967403
Widad Akrawi,1243875485
Mouin AlKazmi,1249037852
Dia al-Asadi,1221474604
Adnan al-Assadi,1168509455
Atwan Al Atwani,1249037890
Abu Bakr al-Baghdadi,1249134858
Mohammad Bahr al-Uloom,1249029892
Luis Caro Bandar,1033782785
Masrour Barzani,1249701286
Kamil Chadirji,1219540809
Daban Shadala,1245547606
Menahem Saleh Daniel,1219867674
Asaad Al Eidani,1246633688
Sassoon Eskell,1249038351
Qasim Al-Fahadawi,1249029995
Fakhri al-Tabaqchali,1216429499
Falih Al-Fayyadh,1249037944
Mohammed Al-Ghabban,1249037951
Saadoun Ghaidan,1151589987
Mohammed Hadid,1247827426
Rustam Haidar,1248753664
Mohamed Al-Halbousi,1249030002
Ahmad Hardi,1191190290
Hasan Turan (Iraqi politician),1224035403
'Abd al-Razzaq al-Hasani,1238643436
Khairuddin Haseeb,1213513908
Mohammad Iqbal Omar,1138228456
Jaafar al-Sadr,1240391256
Salim al-Jabouri,1248173623
Dhia Jafar,1243074707
Iyad Jamal Al-Din,1248657579
Jamal Baban,1177303809
Jamil Abdul Wahab,1100882600
Amin Farhan Jejo,1209072211
Ahmed Abdullah al-Jubouri,1161592238
Muhammed Ibrahim al-Juraissey,931452659
Yousef al-Kalabi,1249037984
Duraid Kashmoula,1240165310
Osama Youssef Kashmoula,1235576309
Khairi Al-Hindawi,1215785334
Hamid Rashid Maʽala,1153831551
Abbas Mahdi,1033783405
Mohammed Haji Mahmoud,1249038259
George Mansour,1214256596
Fuad Masum,1222274951
Muhammad Jamil Al-Mayahi,1177351824
Muhammed Ali Mahmud,1166288677
Mawlud Mukhlis,1215706535
Tariq Najm,1247028402
Majid al-Nasrawi,1219358100
Yahia Nasseri,1207071815
Atheel al-Nujaifi,1240203288
Saleh al-Ogaili,1248161249
Ali al-Qaradaghi,1242783852
Gailan Ramiz,1249038049
Suhaib al-Rawi,1249030007
Rayan al-Kildani,1250626131
Ahmed Abu Risha,1240338355
Mowaffak al-Rubaie,1239974488
Ma'ruf al-Rusafi,1241586052
Ali Salih al-Sa'di,1248662791
Abir Al-Sahlani,1242838276
Tahseen Said,1243491065
Numan al-Samarrai,1249038733
Sargon Lazar Slewa,1177357911
Musa al-Shabandar,1230605202
Ahmed Shibani,1245504726
Hussein al-Tahan,1147928697
Asaad Abu Gilel al-Taie,1136401308
Ali Al Tamimi,1249038115
Hani Abd Latif Tilfah,1216673569
Toma Tomas,1235935722
Ahmed Uthman,1213314881
Ahmad Muhammad Yahya,1137404867
Nabeel Yasin,1187162446
Aziz Al-Yasiri,1243357393
Tawfiq al-Yasiri,1213227883
Luay al-Yassiry,1197387317
Saleh Yousefi,1220472335
Awni Yusuf,1242444633
Yusuf Salman Yusuf,1250211819
Abdul Karim Zaidan,1247382115
Falah Hassan al-Zidan,1187920845
Faleh al-Ziyadi,1140359769
Adnan al-Zurfi,1249655896
Semion Moshiashvili,1219759537
Shmuel Slavin,1208561573
Alessandro Pernati di Momo,1220263642
Giuseppe Amadei,1177469902
Umberto Ambrosoli,1144171012
Andrea de' Pazzi,1184495020
Giovanni Antonelli (archivist),1249157164
Alfredo Arpaia,1174088484
Giovanni Battista Balbis,1189728520
Anton Giulio Barrili,1220684146
Alfonso Bartoli,1189244524
Giordano Bianchi Dottula,1227562744
Teodorico Bonacci,1206348950
Luigi Bossi Visconti,1226018161
Giovanni Bovara,1002536039
Darko Bratina,1222522027
Antonella Bundu,1156838079
Niccolò di Buonaccorso,1214104286
Marino Busdachin,1162770792
Michele Caccavale,1174206322
Davide Caparini,1242294537
Viola Carofalo,1190198071
Francesco Carrara (jurist),1215559544
Enrico Cialdini,1223624365
Michele Angelo Cianciulli,1185179221
"Luigi, Count Cibrario",1245300122
Stefano Colonna,1174210321
Piero Ginori Conti,1248950113
Alessandro Contini-Bonacossi,1222515774
Cesare Correnti,1045556051
Luca Coscioni,1248845393
Teodoro Cottrau,1221097725
Nicolò Crasso,1187990367
Giovanni Cuomo,1235107797
Lucio D'Ubaldo,1215312553
Francesca Romana D'Antuono,1238093134
Marta Dassù,1212889106
Philippe Daverio,1168519834
Antonio De Berti,1235074825
Simon Doria,1216799594
Carlo Dossi,1242395503
Vincenzo Duplancich,1226765389
Emidio Agostinoni,1217618108
Josip Ferfolja,1144472397
Aldo Ferrabino,1244330314
Bruno Ferrante,1194193117
Carlo Filangieri,1229833190
Vincenzo Filonardi,1248587117
Quirico Filopanti,1242089728
Vittorio Fossombroni,1232748178
Luigi Frari,1245788911
Pompeo Gabrielli,1240207871
Carlo Galli (political scientist),1223668374
Stefano Bruno Galli,1201520405
Ricciotti Garibaldi,1172266806
Federico Gattorno,1189681460
Michele Geraci,1227609480
Gaetano Gifuni,1245420013
Carlo Ginori,901844540
Raffaello Giovagnoli,1167879958
Nerio Giovanazzi,1175182038
Carlo Ignazio Giulio,1226028049
Giuseppe di Stefano Paternó,1227449629
Giuseppe Giovanni Pietro Alberganti,1184074034
Osvaldo Gnocchi-Viani,1193589413
Michele Gortani,1244408098
Giuseppe Govone,1240175269
Filippo Antonio Gualterio (senator),1242469928
Francesco Domenico Guerrazzi,1238499858
Guglielmo de' Pazzi,1238564711
Umberto Klinger,1162528236
Luigi Porro Lambertenghi,1081453534
Enzo Lauretta,1232452723
Monaldo Leopardi,1237262288
David Levi (Italy),1216755182
Giovanni Lilliu,1243423283
Alessandrina Lonardo,1212915131
Andrea Maffei,1220326043
Mario Maiolo,1083730536
Manfredo Manfredi,1240578936
Elena Marinucci,1211172540
Filippo Mariotti,1249993799
Manuel Marliani,1225503688
Vincenzo Massilla,1185190847
Mauro D'Attis,1183619465
Francesco Melzi d'Eril,1233968174
Enrico Millo,1240175998
Rosanna Minozzi,1244868290
Antonio Misiani,1237110647
Giuseppe Montanelli,1238499736
Bonincontro Morigia,1179520102
Maria Celeste Nardini,1182873094
Sarina Nathan,1219721377
Diotisalvi Neroni,1241401796
Ludovico Nogarola,1200149359
Vito Nunziante,1229548831
Oldrado da Tresseno,1041518550
Mario Oriani-Ambrosini,1218079952
Ferdinando Palasciano,1217687661
Pietro Paleocapa,1196123355
Bartolomeo Panciatichi,1052735553
Maffeo Pantaleoni,1240551123
Renzo Patria,1109586417
Renato de' Pazzi,1178270671
Bartolo Pellegrino,1233899759
Giuseppe Perrucchetti,1224554137
Pandolfo Petrucci,1244701094
Vittorio Pezzuto,1248530062
Augusto Pierantoni,1226945067
Giancarlo Pittelli,1225864190
Luigi Pizzardi,1240419143
Gennaro Placco,1211247566
Stefano Porcari,1197985031
Giovanni Puoti,1227318144
Renzo Rabellino,1132984121
Ercole Ricotti,1179348918
Roberto di Ridolfo,1171276409
Italo Righi,1242868787
Arnaldo Rivera,1116307213
Carlo Romussi,1199074733
Francesco Saverio Salfi,1212517656
Aurelio Saliceti,1225180530
Coluccio Salutati,1208072184
Riccardo Sarfatti,1249136575
Pandolfo Savelli,1185924627
Bartolomeo Scala,1226044880
Salvatore Senese,1211668442
Piero Soderini,1241554138
Giorgio Sonnino,1114835603
Domenico Spanò Bolani,1204370985
Nicola Squitti,1241078027
Francesco Saverio Starrabba Barbera,1182568902
Dieter Steger,1230317226
Filippo Strozzi the Elder,1178520734
Alberto Tarchiani,1238108211
Rinaldo Taverna,1231095587
Carlo Tivaroni,1187024057
Massimo Tononi,1147948912
Tosca Bucarelli Martini,1240581723
Lanfranco Turci,1122151779
Giuseppe Vatinno,1230870596
Francesco I Ventimiglia,1148195617
Pasquale Villari,1245488491
Ingo della Volta,1249845428
Giacomo Vuxani,1236574917
William of Capparone,1243032688
Michele Zanche,1218766336
Riccardo Zanella,1222692144
Angelo Ziccardi,1211668279
Leopoldo Zunini,1108571793
Étienne Djaument,1177650338
Loubo Augustin Djessou,1233127381
Laurent Dona Fologo,1128478844
Michel Gueu,1219746004
Rachel Keke,1242252505
Marcel Zadi Kessy,1171961445
Marie Koré,1230836674
Jeanne Adjoua Peuhmond,1241442519
Anne-Marie Essy Raggi,1225716737
Sékou Sanogo,1229953035
Toshiyuki Adachi,1179324035
Akimasa Suzuki,1216495854
Masatoshi Akimoto,1245809164
Kōzō Akino,1189142290
Masayuki Aoyama,1099244351
Chiharu Araki,1173106315
Asako Okai,1250373190
Atsushi Suzuki,1221348076
Bak Jungyang,1215565447
Usaburō Chisaki III,1231674799
Date Munenari,1220407888
Naohiro Dōgakinai,999738906
Fujiwara no Yoshikado,1153221879
Genrō,1248214030
Hajime Seki,1221342540
Masakazu Hamachi,1188409346
Satoshi Hamada,1234652966
Daijiro Hashimoto,1181162825
Hayami Seiji,1223401371
